,text,label,id
13300,"@Hnx5popxbHm9cca я, которая вспомнила, что краш постоянно так делает.......... oh my",neutral,1297156023535501312
13301,"В какой момент пропустил то, что Малфой двоюродный брат Тонкс??",neutral,1257974689458270208
13302,АХУЕТЬ,negative,1339954147907481601
13303,Резка дерева бумажным диском https://t.co/7MVpltkYpK через @YouTube,neutral,1327530770446118913
13304,@ynkeebhorpun фрэрард,skip,1320552568460845058
13305,Эта семья сильнее любого человека. Они справятся. Мы будем рядом.,positive,1311458122029039616
13306,@devilporn696 много что,neutral,1271360709998379008
13307,"Вышла после душа и пахну как ванильная булка🥰🥰
Хоть какие-то радости в жизни",positive,1281286903711567872
13308,@palchysv «Он слишком много знал»?,neutral,1332324100740624386
13309,@brokenjesus_ спасибо!!!!,speech,1221090038810804224
13310,"Текущее время: 52074 сол, 12:40:13. До Земли 419 секунд. Время на земной TPDD: 17:05:31. Холодно. Дата на станции: 2317.12.24, 15:17:32.",neutral,1276892678215655425
13311,"Скончались еще два кыргызстанца, заразившихся коронавирусом. Всего — четыре https://t.co/vUfKH3Bvxd",negative,1247030089365282816
13312,"Трансерица од Оревче, фино звучи 🔊",skip,1289269683456073728
13313,Удаление у мусоров. Надо забивать!,negative,1237445500737069057
13314,"@BunWithTirium Они потрясающие
И ты тоже
Вот и первое сходство",positive,1342817444038144005
13315,@EbaChronicles А у нас за такие фантазии хотя бы условку дают?,neutral,1218085063264559104
13316,@Glamberttttt Экономия👐😏,skip,1247972868249595905
13317,привет мы тут на вас из ленты попялим https://t.co/pjqjP4RNG4,neutral,1330542721132601353
13318,мимо меня проехал какой-то дед на скрипучем советском велике вот это русреал а не ваше это всё,negative,1327524147665260544
13319,@clover_laika Речка (и локация в целом) Минск напомнила,neutral,1299195927467560960
13320,«соу ай криэйтед сонг аут оф эйтиз мемес» 😭,skip,1286733790447009792
13321,@jxomichu я задарю тебя любовью но лопнуть не дам !!,positive,1278056694032019456
13322,@wfarmii ты чиво спать ушел?,neutral,1329838350677762049
13323,"@narita_dez не знаю, не вкусные",neutral,1312364293015375879
13324,@belenevzaebis_2 Ты не ангел но для меня ты стала святой,positive,1299026804750069760
13325,@orange303 Амой тональник никто не покупает ((,negative,1275159700846383104
13326,у меня плейлист по шериарти на три часа.. это... сильно.......,positive,1306703593215528967
13327,"@mak__l1 ОМГ, У МЕНЯ 2 КРЫСКИ ТАКИХ, ПОЗДРАВЛЯЮ(нам нужна крыска кокичи, ой, я кое-что придумала) https://t.co/KeN9qz6v5r",skip,1275703442049286144
13328,ЕСЛИ НЕТ ТО Я НЕ ЗНАЮ ЗАЧЕМ ВЫ МУЧАЕТЕ СЕБЯ...,negative,1312448388810461184
13329,"@Analytic_center влад, кинь номер карти",neutral,1335241952204386306
13330,@hahahakillmehah бедная 😭,negative,1300470928804118541
13331,@indruhai Хятадын цагаан сартай холбоотойгоор жил бүр л хаадаг шдэ,skip,1221737337337442304
13332,"@_VYuroze Та помню, помню, я после нихера не помню",negative,1333001564718567424
13333,"@michkuzmin Да. Нате Вам радиактивного ""говнеца"" на юбилей.
Но дело ж в том что и бабла немеренно дали,но не ветеранам разумеется..",skip,1275451007850262528
13334,"Тайский соус Красный Карри Lek Red Curry Paste 195 гр купить в Москве почтой из Таиланда | Цена 310.80 руб
https://t.co/89ZSy2SKln",neutral,1341884421151092738
13335,"@chevys_rise Да нет, я, скорее всего, не смогу",neutral,1299763672651386882
13336,"@nikko__ni меня мать не пустит
выйти я смогу максимум в окно",negative,1251858035280162822
13337,благодаря моему солнышку мне теперь очень спокойно и тепло,positive,1245874508290015233
13338,@Bazuulaa Зда чинь замын зорчих хэсгээс гараад сөхрөөсэй 🙄,skip,1320333399299510273
13339,@Telltellnotales однозначно!!!,neutral,1233074096453361666
13340,"Хватит своих странных чёрных пости, заебали!!!!! Насилие человека , поораждает его!!! А не его цвет кожи, собаки , заебали",negative,1270063806044127233
13341,хочу ещё пятый,positive,1257678949095800832
13342,@SamKrouts гомосексуалисты вообще чат покинули,negative,1302992594696310789
13343,Как думаешь как легче сдохнуть? Жить в позоре или вылететь из окна?,negative,1218516535498760193
13344,#Алмазная #резка Москва и область https://t.co/26AYO5vTy7,skip,1241897402111610880
